text,dict_syn
If Katt Williams said to me “<mask> like you and I” I wouldn’t sleep for three days!! Theo looks so happy loving this and only 15mins in,"['the_great_unwashed', 'mass', 'hoi_polloi']"
If Katt Williams said to me “people like you and I” I wouldn’t,"['sleep', 'slumber', 'sopor', 'nap', 'rest', 'eternal_rest', 'eternal_sleep', 'quietus']"
If Katt Williams said to me “people like you and I” I wouldn’t sleep for three,"['daylight', 'days', 'mean_solar_day', 'twenty-four_hour_period']"
These two are,"['brother', 'Brother', 'blood_brother', 'sidekick', 'buddy', 'chum']"
These two are brothers from another,"['mother', 'female_parent']"
lol this is why you don’t have 2 compulsive,"['liar', 'prevaricator']"
lol this is why you don’t have 2 compulsive liars have a,['conversation']
Theo would you ever have,"['mortal', 'individual', 'someone', 'person', 'somebody']"
Theo would you ever have someone on your podcast that is at the opposite,"['death', 'last', 'final_stage', 'ending', 'closing', 'remainder']"
Theo would you ever have someone on your podcast that is at the opposite end of the,['spectrum']
Theo would you ever have someone on your podcast that is at the opposite end of the spectrum from the normal,"['multitude', 'the_great_unwashed', 'people', 'masses', 'citizenry']"
Theo would you ever have someone on your podcast that is at the opposite end of the spectrum from the normal,"['people', 'citizenry', 'multitude', 'masses', 'mass', 'hoi_polloi', 'the_great_unwashed']"
Theo would you ever have someone on your podcast that is at the opposite end of the spectrum from the normal people you have on? Most people you have are well known and established,"['person', 'individual', 'someone', 'somebody', 'mortal', 'soul']"
Theo would you ever have,"['person', 'individual', 'someone', 'somebody', 'mortal', 'soul']"
Theo would you ever have someone on your podcast that is at the opposite end of the spectrum from the normal people you have on? Most people you have are well known and established individuals. Would you have someone who feels like they are a,"['cipher', 'cypher', 'nobody', 'nonentity']"
Theo would you ever have someone on your podcast that is at the opposite end of the spectrum from the normal people you have on? Most people you have are well known and established individuals. Would you have someone who feels like they are a nobody to the,"['cosmos', 'reality', 'earthly_concern', 'mankind', 'earth']"
Theo would you ever have someone on your podcast that is at the opposite end of the spectrum from the normal people you have on? Most people you have are well known and established individuals. Would you have someone who feels like they are a nobody to the world?,"['person', 'individual', 'someone', 'somebody', 'mortal', 'soul']"
Theo would you ever have someone on your podcast that is at the opposite end of the spectrum from the normal people you have on? Most people you have are well known and established individuals. Would you have someone who feels like they are a nobody to the world? Someone who wishes they could be relevant and not a,"['ghost', 'shade', 'spook', 'wraith', 'specter', 'spectre', 'ghostwriter', 'touch', 'trace']"
Theo would you ever have someone on your podcast that is at the opposite end of the spectrum from the normal people you have on? Most people you have are well known and established individuals. Would you have someone who feels like they are a nobody to the,"['worldly_concern', 'humans', 'world', 'earth', 'human_beings', 'populace']"
What really has me interested and even excited about it is the,"['mental_representation', 'histrionics', 'theatrical', 'delegacy']"
What really has me interested and even excited about it is the representation of the OTHER 40k,"['sect', 'faction', 'junto', 'cabal']"
What really has me interested and even excited about it is the representation of the OTHER 40k factions in this. Chaos,"['shipboard_soldier', 'Marine', 'leatherneck']"
What really has me interested and even excited about it is the representation of the OTHER 40k factions in this. Chaos marines Tau Orks. Well probably see the pointy eared,"['shit', 'bunghole', 'prick']"
Its about,"['time', 'clip', 'clock_time', 'fourth_dimension', 'meter', 'metre', 'prison_term', 'sentence']"
Its about time we have animated,"['series', 'serial', 'serial_publication']"
Its about time we have animated series for Warhammer newer,"['coevals', 'contemporaries', 'generation', 'genesis']"
Its about time we have animated series for Warhammer newer generation always want a visual,"['delegacy', 'representation', 'histrionics', 'theatrical', 'agency']"
Its about time we have animated series for Warhammer newer generation always want a visual representation rather than a,"['Word_of_God', 'book', 'script', 'record_book', ""al-Qur'an""]"
00:35,"['game', 'plot', 'secret_plan', 'biz']"
00:35 games workshop deleted the,"['lamenter', 'griever', 'sorrower']"
Spun twice second,"['clip', 'time', 'fourth_dimension']"
Spun tw<mask> second time. Got the ice staff,"['icing', 'shabu', 'sparkler']"
Spun twice second time. Got the ice,"['staff', 'faculty', 'stave']"
Could listen to you both all,"['night', 'nighttime', 'dark', 'Nox', 'Night']"
Its 1am and I was just about to go,"['bed', 'bottom', 'seam', 'layer']"
Its 1am and I was just about to go bed to prep for my 9am,"['coming_together', 'group_meeting', 'meeting', 'merging', 'encounter']"
Its 1am and I was just about to go bed to prep for my 9am meeting,['tomorrow']
Its 1am and I was just about to go bed to prep for my 9am meeting tomorrow.....Guess im staying up late,['tonight']
It’s so cool seeing Theo make Katy,"['laugh', 'laughter', 'joke', 'gag', 'jest', 'jape']"
It’s so cool seeing Theo make Katy laugh so genuinely. truly a,"['skipper', 'captain', 'headmaster', 'original', 'passe-partout']"
It’s so cool seeing Theo make Katy laugh so genuinely. truly a master of the,"['workmanship', 'wiliness', 'craftsmanship', 'craft', 'guile']"
HELL YEAH!!! This concludes my,"['view', 'intellection', 'persuasion', 'thinking', 'idea']"
HELL YEAH!!! This concludes my thoughts on the,"['subject', 'issue', 'affair', 'matter', 'topic']"
HELL YEAH!!! This concludes my thoughts on the matter. Have a good,"['twenty-four_hour_period', 'twenty-four_hours', 'sidereal_day', 'solar_day']"
Katt interviewed by mediocre white,"['comedian', 'comic']"
pederson was also involved in the WH40K,"['episode', 'installment', 'instalment', 'sequence']"
pederson was also involved in the WH40K episode of secret,"['tier', 'point', 'degree', 'floor']"
<mask>! May God continue to bless you!,"['praise', 'congratulations', 'kudos', 'extolment', 'congratulation', 'felicitation']"
The,"['introduction', 'base', 'understructure', 'foundation_garment', 'basis', 'origination', 'fundament', 'innovation']"
The foundation was so shaky - and him not following his,"['Book', 'Logos', 'intelligence', 'row', 'give-and-take']"
The foundation was so shaky - and him not following his words with,"['activity', 'action', 'natural_process', 'action_mechanism']"
"The foundation was so shaky - and him not following his words with actions plus keeping her in ""aiting <mask"" left her feeling insecure..mind games gaslighting cognitive dissonance...my heart goes out to her. I dont think she realizes how beautiful she truly is..inside & out..","['mode', 'modality', 'modal_value']"
"The foundation was so shaky - and him not following his words with actions plus keeping her in ""aiting mod"" left her feeling insecure..<mask> games gaslighting cognitive dissonance...my heart goes out to her. I dont think she realizes how beautiful she truly is..inside & out..","['mind', 'nous', 'brain', 'thinker', 'creative_thinker', 'judgement', 'psyche', 'judgment']"
"The foundation was so shaky - and him not following his words with actions plus keeping her in ""aiting mod"" left her feeling insecure..mind","['plot', 'biz', 'secret_plan']"
"The foundation was so shaky - and him not following his words with actions plus keeping her in ""aiting mod"" left her feeling insecure..mind games gaslighting cognitive","['disagreement', 'dissension', 'dissonance', 'noise', 'racket']"
"The foundation was so shaky - and him not following his words with actions plus keeping her in ""aiting mod"" left her feeling insecure..mind games gaslighting cognitive dissonance...my","['spirit', 'tenderness', 'essence', 'marrow', 'center']"
once every full,"['moonlight', 'Sun_Myung_Moon', 'lunation', 'moonshine', 'lunar_month']"
once every full moon gw turns on the,['money']
once every full moon gw turns on the money,"['car', 'political_machine', 'automobile', 'machine', 'motorcar']"
once every full moon gw turns on the money machine cuz they are afraid it will stop,"['working', 'workings']"
when i go into the,"['dark', 'darkness', 'iniquity', 'wickedness', 'shadow', 'night', 'nighttime']"
when i go into the dark,"['Aether', 'ether', 'aether']"
when i go into the dark aether to do the orb,"['tone', 'pace', 'footstep', 'dance_step', 'whole_step', 'whole_tone', 'footmark', 'footprint']"
when i go into the dark aether to do the orb step i just,"['tumble', 'fall', 'gloam', 'surrender', 'declension', 'declination', 'decline', 'descent', 'dip', 'Fall']"
when i go into the dark aether to do the orb step i just fall to my,"['death', 'decease', 'expiry', 'dying', 'demise', 'last', 'Death', 'end', 'destruction']"
when i go into the dark aether to do the orb step i just fall to my death any,"['means', 'direction', 'way', 'agency', 'elbow_room', 'way_of_life']"
If Astartes was so good why is there an,"['Astarte', 'Ashtoreth']"
This has got to be the chilliest and most organic podcast,"['episode', 'installment', 'instalment', 'sequence']"
Man so cool to see these,"['guy_wire', 'cat', 'guy_cable', 'Guy', 'guy_rope', 'bozo']"
Man so cool to see these guys together I was nervous for Theo his,"['expressive_style', 'way', 'stylus', 'elan', 'style', 'mode', 'fashion', 'trend']"
Man so cool to see these guys together I was nervous for Theo his style and,"['randomness', 'haphazardness', 'stochasticity', 'S', 'entropy']"
Man so cool to see these guys together I was nervous for Theo his style and randomness played well with Katt though. Funny,"['combination', 'combining', 'compounding']"
Man so cool to see these guys together I was nervous for Theo his style and randomness played well with Katt though. Funny combination of,"['fashion_plate', 'swell', 'dandy', 'gallant', 'clotheshorse']"
Man so cool to see these guys together I was nervous for Theo his style and randomness played well with Katt though. Funny combination of dudes right here from two,"['English', 'incline', 'slope', 'side_of_meat', 'position']"
Man so cool to see these guys together I was nervous for Theo his style and randomness played well with Katt though. Funny combination of dudes right here from two sides of,"['comedy', 'drollery', 'clowning', 'funniness']"
39:45 Being such a superb,['specimen']
39:45 Being such a superb specimen that you got your,"['derriere', 'can', 'shtup', 'screwing', 'rump']"
39:45 Being such a superb specimen that you got your ass,"['pulse', 'beatnik', 'measure', 'round', 'rhythm']"
39:45 Being such a superb specimen that you got your ass beat by an 8th,['grader']
<mask> AND HONOR SUFFER NOT THE ALIEN TO LIVE!,"['courage', 'courageousness', 'bravery', 'braveness']"
THIS IS SOME THERAPEUTIC SHIT. The,"['gloriole', 'halo', 'nimbus', 'aura', 'glory']"
THIS IS SOME THERAPEUTIC SHIT. The aura of these,"['mankind', 'serviceman', 'human_race', 'military_man', 'Isle_of_Man', 'military_personnel', 'manpower']"
THIS IS SOME THERAPEUTIC SHIT. The aura of these men??!! The bleeding,"['eye', 'mettle', 'philia', 'gist', 'spirit', 'core', 'ticker']"
THIS IS SOME THERAPEUTIC SHIT. The aura of these men??!! The bleeding heart,"['revelation', 'disclosure', 'Book_of_Revelation', 'Apocalypse', 'revealing']"
THIS IS SOME THERAPEUTIC SHIT. The aura of these men??!! The bleeding heart revelations paralleled by their effortless comedic,"['substitute', 'ease', 'rilievo', 'rest_period', 'backup']"
